"Dt Ultima  Totalização";"UF";"Município";"Cargo";"Nr";"Candidato";"Partido";"Situação";"Qt Votos  Válidos";"% Válidos";
"";"AL";"ÁGUA BRANCA";"Vereador";"11.333";"MARCIANO RODRIGUES CAVALCANTE";"PP";"Suplente";"73";"0,663"
"";"AL";"ÁGUA BRANCA";"Vereador";"12.111";"ANA LÚCIA DOS SANTOS PEREIRA";"PDT";"Suplente";"67";"0,608"
"";"AL";"ÁGUA BRANCA";"Vereador";"12.333";"ELISANDRO DIAS NICODEMOS";"PDT";"Suplente";"40";"0,363"
"";"AL";"ÁGUA BRANCA";"Vereador";"12.177";"VALMIRA GUEDES DA SILVA";"PDT";"Suplente";"39";"0,354"
"";"AL";"ÁGUA BRANCA";"Vereador";"12.444";"EUNICE MARIA DOS SANTOS";"PDT";"Suplente";"30";"0,272"
"";"AL";"ÁGUA BRANCA";"Vereador";"12.186";"MARIA APARECIDA VIEIRA LIMA";"PDT";"Suplente";"16";"0,145"
"";"AL";"ÁGUA BRANCA";"Vereador";"23.223";"JOSÉ COSME DE SOUZA";"PPS";"Suplente";"15";"0,136"
"";"AL";"ÁGUA BRANCA";"Vereador";"23.222";"MARIA SALETE LACERDA DOS SANTOS";"PPS";"Suplente";"14";"0,127"
"";"AL";"ÁGUA BRANCA";"Vereador";"12.456";"PEDRO ALVES FEITOSA";"PDT";"Suplente";"1";"0,009"
"";"AL";"ÁGUA BRANCA";"Vereador";"36.444";"ANDRÉ GOMES DE SOUZA";"PTC";"Eleito por QP";"520";"4,723"
"";"AL";"ÁGUA BRANCA";"Vereador";"15.115";"JOSÉ PAULO ARAÚJO";"PMDB";"Eleito por QP";"492";"4,468"
"";"AL";"ÁGUA BRANCA";"Vereador";"15.699";"TANIA MARIA BARBOSA VIEIRA COSTA";"PMDB";"Eleito por QP";"488";"4,432"
"";"AL";"ÁGUA BRANCA";"Vereador";"14.618";"PEDRO BARROS FREIRE";"PTB";"Eleito por média";"372";"3,378"
"";"AL";"ÁGUA BRANCA";"Vereador";"15.123";"ELSON FERREIRA BATISTA";"PMDB";"Suplente";"361";"3,279"
