"Dt Ultima  Totalização";"UF";"Município";"Cargo";"Nr";"Candidato";"Partido";"Situação";"Qt Votos  Válidos";"% Válidos";
"Última totalização: 07/04/2013 - 17:46:18";"AP";"PEDRA BRANCA DO AMAPARI";"Prefeito";"22";"GENIVAL GEMAQUE SANTANA";"PR";"Eleito";"3.344";"53,029"
"";"AP";"PEDRA BRANCA DO AMAPARI";"Prefeito";"40";"WILSON DE SOUSA FILHO";"PSB";"Não eleito";"2.962";"46,971"
