"Dt Ultima  Totalização";"UF";"Município";"Cargo";"Nr";"Candidato";"Partido";"Situação";"Qt Votos  Válidos";"% Válidos";
"Última totalização: 06/04/2014 - 18:41:54";"AL";"PALESTINA";"Prefeito";"15";"DINO CESAR DO NASCIMENTO";"PMDB";"Não eleito";"1.524";"48,815"
"";"AL";"PALESTINA";"Prefeito";"13";"ELIANE SILVA LISBOA";"PT";"Eleito";"1.598";"51,185"
